time_s,ax,ay,az,gx,gy,gz
5.70,0.1700326,9.800947,0.7647528,-0.1120575,0.1074155,0.04431352
5.72,0.1390374,9.6999,0.7339027,-0.11271,0.1522314,0.03431378
5.74,0.1490909,9.573484,0.7538037,-0.09145725,0.1854157,0.01861623
5.76,0.1499546,9.50635,0.8071334,-0.05746091,0.2002303,-0.002164338
5.78,0.1451906,9.527692,0.8648328,-0.02365933,0.1868369,-0.01639672
5.80,0.1187829,9.601868,0.8715284,0.005272237,0.1597811,-0.0210952
5.82,0.09698435,9.659357,0.9149891,0.03381355,0.1298202,-0.02181458
5.84,0.1023028,9.740412,0.9444367,0.06445023,0.09622428,-0.02435595
5.86,0.1003182,9.771719,0.9453239,0.08344519,0.07047207,-0.02548152
5.88,0.1101317,9.794551,0.9065177,0.08689342,0.05753082,-0.03189266
5.90,0.1212841,9.79887,0.8781446,0.0768377,0.05117754,-0.04213618
5.92,0.123549,9.783014,0.8317931,0.06335275,0.05319715,-0.05348807
5.94,0.09035822,9.854212,0.7935702,0.05563858,0.06360611,-0.03728524
5.96,0.1482079,9.874487,0.8221502,0.06213538,0.07296781,-0.01253864
5.98,0.2474071,9.78567,0.8647276,0.06981681,0.06915052,0.00359384
6.00,0.1784171,9.708169,0.8352425,0.05959018,0.05632424,0.001216128
6.02,0.1552605,9.714621,0.8205324,0.03132668,0.05931661,-0.00582272
6.04,0.09746777,9.567714,0.7196726,-0.01198279,0.07463366,-0.01206287
6.06,0.09627037,9.520019,0.6966017,-0.03781532,0.09098441,-0.0221948
6.08,0.03287101,9.578379,0.7008801,-0.03215251,0.1133393,-0.0307625
6.10,-0.05294712,9.834609,0.6834447,0.002450079,0.1438572,-0.03802261
6.12,-0.1093511,10.11359,0.6709818,0.04387011,0.1717709,-0.0374117
6.14,-0.1209325,10.27623,0.7306734,0.05456721,0.1845815,-0.02112456
6.16,-0.1036712,10.23188,0.7087494,0.01709888,0.1927804,0.005582887
6.18,-0.1596655,10.03145,0.5614712,-0.05485028,0.222885,0.03870947
6.20,-0.2080539,9.797268,0.4187769,-0.1248543,0.2932241,0.05323964
6.22,-0.1708538,9.737116,0.3972702,-0.1500179,0.3862627,0.04015301
6.24,-0.1146498,9.624147,0.4009971,-0.1344451,0.4803496,-0.007241586
6.26,-0.04578263,9.721682,0.3651459,-0.09320109,0.5755337,-0.07661767
6.28,-0.00952049,9.790963,0.3378481,-0.0543848,0.6826653,-0.157962
6.30,0.1976706,9.7192,0.1850976,-0.0355995,0.8287953,-0.2403466
6.32,0.2216467,9.671613,0.1216612,-0.04986151,0.9990317,-0.3146122
6.34,0.2573463,9.661351,0.1225798,-0.1016186,1.166191,-0.3788182
6.36,0.3490646,9.606897,0.1570308,-0.1651599,1.306463,-0.4290357
6.38,0.4346814,9.539751,0.2557317,-0.2075825,1.40559,-0.4666477
6.40,0.4834081,9.535094,0.369945,-0.2073935,1.467165,-0.4699349
6.42,0.4259311,9.720815,0.436145,-0.1705443,1.517137,-0.4292712
6.44,0.3247094,9.939101,0.4915208,-0.1130567,1.562692,-0.3539201
6.46,0.2153489,10.09707,0.6839551,-0.06424854,1.576115,-0.2722834
6.48,0.1927879,10.14562,0.9067746,-0.041459,1.53165,-0.2171955
6.50,0.1766725,9.989856,1.024175,-0.04943691,1.457028,-0.2080078
6.52,0.1502263,9.817492,1.104118,-0.07463889,1.375967,-0.2307779
6.54,0.0924769,9.688303,1.250218,-0.07309231,1.272709,-0.2709978
6.56,0.08160299,9.629569,1.495205,-0.04082194,1.117856,-0.3052131
6.58,0.0895865,9.64887,1.77143,0.0124532,0.8792077,-0.3266754
6.60,0.1811628,9.740916,1.949667,0.07429972,0.5840187,-0.3382846
6.62,0.236473,9.860349,1.946497,0.1269903,0.2945023,-0.3361054
6.64,0.2008688,9.934596,1.886144,0.1808653,0.04314619,-0.3260339
6.66,0.2308122,9.961575,1.825598,0.2369615,-0.1755008,-0.3218665
6.68,0.292159,10.10242,1.737045,0.2869872,-0.355188,-0.3192107
6.70,0.2713099,10.59371,1.611017,0.3492351,-0.5050042,-0.319864
6.72,0.2970874,11.18701,1.594768,0.4265669,-0.6308142,-0.3216909
